displayLabel,fileExtension,folder,formattedLastModifiedTime,formattedSize,justFileName,link,mimeType,name,size
BILLS-114hr227ih.xml,xml,False,14-Oct-2016 09:52,8.5 kB,BILLS-114hr227ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr227ih.xml,application/xml,BILLS-114hr227ih.xml,8673
BILLS-114hr226ih.xml,xml,False,15-Oct-2016 12:15,6.1 kB,BILLS-114hr226ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr226ih.xml,application/xml,BILLS-114hr226ih.xml,6236
BILLS-114hr228ih.xml,xml,False,14-Oct-2016 11:18,2.5 kB,BILLS-114hr228ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr228ih.xml,application/xml,BILLS-114hr228ih.xml,2536
BILLS-114hr225ih.xml,xml,False,14-Oct-2016 10:55,2.4 kB,BILLS-114hr225ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr225ih.xml,application/xml,BILLS-114hr225ih.xml,2480
BILLS-114hr242ih.xml,xml,False,15-Oct-2016 12:14,7.8 kB,BILLS-114hr242ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr242ih.xml,application/xml,BILLS-114hr242ih.xml,7973
BILLS-114hr229ih.xml,xml,False,14-Oct-2016 11:18,17.8 kB,BILLS-114hr229ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr229ih.xml,application/xml,BILLS-114hr229ih.xml,18229
BILLS-114hr224ih.xml,xml,False,14-Oct-2016 10:55,2.2 kB,BILLS-114hr224ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr224ih.xml,application/xml,BILLS-114hr224ih.xml,2262
BILLS-114hr35rfs.xml,xml,False,14-Oct-2016 09:21,6.2 kB,BILLS-114hr35rfs.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr35rfs.xml,application/xml,BILLS-114hr35rfs.xml,6341
BILLS-114hr22rfs.xml,xml,False,14-Oct-2016 09:21,4.3 kB,BILLS-114hr22rfs.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr22rfs.xml,application/xml,BILLS-114hr22rfs.xml,4452
BILLS-114hr231ih.xml,xml,False,14-Oct-2016 11:43,3.3 kB,BILLS-114hr231ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr231ih.xml,application/xml,BILLS-114hr231ih.xml,3369
BILLS-114hr230ih.xml,xml,False,14-Oct-2016 11:16,3.9 kB,BILLS-114hr230ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr230ih.xml,application/xml,BILLS-114hr230ih.xml,4024
BILLS-114hr233ih.xml,xml,False,14-Oct-2016 09:22,3.6 kB,BILLS-114hr233ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr233ih.xml,application/xml,BILLS-114hr233ih.xml,3727
BILLS-114hr232ih.xml,xml,False,14-Oct-2016 10:53,5.6 kB,BILLS-114hr232ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr232ih.xml,application/xml,BILLS-114hr232ih.xml,5715
BILLS-114hr236ih.xml,xml,False,14-Oct-2016 09:51,13.1 kB,BILLS-114hr236ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr236ih.xml,application/xml,BILLS-114hr236ih.xml,13425
BILLS-114hr234ih.xml,xml,False,14-Oct-2016 11:45,62.4 kB,BILLS-114hr234ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr234ih.xml,application/xml,BILLS-114hr234ih.xml,63912
BILLS-114hr235ih.xml,xml,False,15-Oct-2016 12:41,2.8 kB,BILLS-114hr235ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr235ih.xml,application/xml,BILLS-114hr235ih.xml,2900
BILLS-114hr237ih.xml,xml,False,15-Oct-2016 12:14,5.2 kB,BILLS-114hr237ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr237ih.xml,application/xml,BILLS-114hr237ih.xml,5295
BILLS-114hr238ih.xml,xml,False,14-Oct-2016 11:46,4.3 kB,BILLS-114hr238ih.xml,http://www.govinfo.gov/bulkdata/BILLS/114/1/hr/BILLS-114hr238ih.xml,application/xml,BILLS-114hr238ih.xml,4418
